contractor_index,business_name,address_street,address_city,address_state,contractor_match_text,candidate_rank,candidate_report_id,candidate_event_desc,tfidf_score,rapidfuzz_score,combined
45,A 4 PAINTING PLUS,8340 BELVEDERE AVE,SACRAMENTO,CA,a 4 painting plus 8340 belvedere ave sacramento ca 95826,1,0950621,Employee's fingertips severed in painting machine,0.12678999377196554,36.12903225806452,0.2205901252954374
45,A 4 PAINTING PLUS,8340 BELVEDERE AVE,SACRAMENTO,CA,a 4 painting plus 8340 belvedere ave sacramento ca 95826,2,0950612,Employee Is Injured in Fall from Ladder While Painting,0.11231602846436656,40.55944055944056,0.2296273793163822
45,A 4 PAINTING PLUS,8340 BELVEDERE AVE,SACRAMENTO,CA,a 4 painting plus 8340 belvedere ave sacramento ca 95826,3,0950641,"Employee Is Found Unconscious, Later Dies, Not Job Related",0.09970047286929679,37.9746835443038,0.2117190178987933
45,A 4 PAINTING PLUS,8340 BELVEDERE AVE,SACRAMENTO,CA,a 4 painting plus 8340 belvedere ave sacramento ca 95826,4,0352440,FALL - SLIPPED WHILE PAINTING TRANSMISSION TOWER,0.06531387799060635,35.227272727272734,0.18009741770345478
45,A 4 PAINTING PLUS,8340 BELVEDERE AVE,SACRAMENTO,CA,a 4 painting plus 8340 belvedere ave sacramento ca 95826,5,0213600,EMPLOYEE KILLED WHEN STACKER CRANE FELL 30 FEET,0.0,38.297872340425535,0.15319148936170215
46,ACUTECH APPLIANCE HEATING & AIR,7715 RIO BARCO WAY,SACRAMENTO,CA,acutech appliance heating & air 7715 rio barco way sacramento ca 95831,1,1055350,Employee Collapses and Dies on Way Out of Shift,0.16369204943059107,39.130434782608695,0.25473696878878943
46,ACUTECH APPLIANCE HEATING & AIR,7715 RIO BARCO WAY,SACRAMENTO,CA,acutech appliance heating & air 7715 rio barco way sacramento ca 95831,2,0751910,Employee Dies after Falling on Way to Vehicle,0.1042374106530325,37.15846994535519,0.21117632617324028
46,ACUTECH APPLIANCE HEATING & AIR,7715 RIO BARCO WAY,SACRAMENTO,CA,acutech appliance heating & air 7715 rio barco way sacramento ca 95831,3,0950635,Employee falls when unsecured guardrail gives way,0.09846096803944333,37.41935483870968,0.2087540001785047
46,ACUTECH APPLIANCE HEATING & AIR,7715 RIO BARCO WAY,SACRAMENTO,CA,acutech appliance heating & air 7715 rio barco way sacramento ca 95831,4,0214200,"Employee killed when scaffold gave way, causing fatal fall",0.09033894757883633,37.125748502994014,0.20270636255927785
46,ACUTECH APPLIANCE HEATING & AIR,7715 RIO BARCO WAY,SACRAMENTO,CA,acutech appliance heating & air 7715 rio barco way sacramento ca 95831,5,0950642,Employee injured when compressed air injected into arm,0.08561156067053204,37.8698224852071,0.20284622634314764
47,CONSTRUCTION SERVICES BY J&P LLC,PO BOX 246149,SACRAMENTO,CA,construction services by j&p llc po box 246149 sacramento ca 95824,1,0950632,Employee's Back Is Sprained While Lifting Box,0.07082652167424963,36.36363636363637,0.18795045845909525
47,CONSTRUCTION SERVICES BY J&P LLC,PO BOX 246149,SACRAMENTO,CA,construction services by j&p llc po box 246149 sacramento ca 95824,2,0950621,Employee Injures Forearm When Box Bends,0.0659600287232442,40.0,0.19957601723394655
47,CONSTRUCTION SERVICES BY J&P LLC,PO BOX 246149,SACRAMENTO,CA,construction services by j&p llc po box 246149 sacramento ca 95824,3,0552652,Employee killed by falling dump truck box,0.05851122633498065,38.46153846153846,0.18895288964714224
47,CONSTRUCTION SERVICES BY J&P LLC,PO BOX 246149,SACRAMENTO,CA,construction services by j&p llc po box 246149 sacramento ca 95824,4,0950633,Employee injured when struck by metal transfer box,0.05850771840860626,35.95505617977528,0.1789248557642649
47,CONSTRUCTION SERVICES BY J&P LLC,PO BOX 246149,SACRAMENTO,CA,construction services by j&p llc po box 246149 sacramento ca 95824,5,0950624,Employee Injures Right Thumb in Box Forming Machine,0.05706307026525746,36.090225563909776,0.1785987444147936
48,COMMERCIAL WATERPROOFERS INC,2851 GOLD TAILINGS COURT,RANCHO CORDOVA,CA,commercial waterproofers inc 2851 gold tailings court rancho cordova ca 95670,1,0213100,DROWNED DURING COMMERCIAL DIVING OPERATION,0.14898370884904405,44.04761904761905,0.26558070149990265
48,COMMERCIAL WATERPROOFERS INC,2851 GOLD TAILINGS COURT,RANCHO CORDOVA,CA,commercial waterproofers inc 2851 gold tailings court rancho cordova ca 95670,2,0950633,Worker Is Injured While Working on Commercial Jobsite,0.13826718723319872,45.45454545454545,0.26477849415810106
48,COMMERCIAL WATERPROOFERS INC,2851 GOLD TAILINGS COURT,RANCHO CORDOVA,CA,commercial waterproofers inc 2851 gold tailings court rancho cordova ca 95670,3,0636900,Employee Dies in Fall from Roof,0.0,36.04651162790697,0.1441860465116279
48,COMMERCIAL WATERPROOFERS INC,2851 GOLD TAILINGS COURT,RANCHO CORDOVA,CA,commercial waterproofers inc 2851 gold tailings court rancho cordova ca 95670,4,0552700,EMPLOYEE DIES OF CARDIOVASCULAR SYSTEM/RESPIRATORY FAILURE,0.0,40.27777777777778,0.16111111111111112
48,COMMERCIAL WATERPROOFERS INC,2851 GOLD TAILINGS COURT,RANCHO CORDOVA,CA,commercial waterproofers inc 2851 gold tailings court rancho cordova ca 95670,5,0950624,Camp Counselor Missteps and Fractures Ankle,0.0,40.25974025974026,0.16103896103896106
49,DEPIAZZA AND REED CONSTRUCTION,3031 E STREET,SACRAMENTO,CA,depiazza and reed construction 3031 e street sacramento ca 95816,1,0950614,Employee injured after falling from house under construction,0.03901706980766543,40.78947368421053,0.18656813662144137
49,DEPIAZZA AND REED CONSTRUCTION,3031 E STREET,SACRAMENTO,CA,depiazza and reed construction 3031 e street sacramento ca 95816,2,0523310,CONSTRUCTION EMPLOYEE DIED OF CARDIAC ARREST,0.036270469112659375,47.76119402985075,0.21280705758699864
49,DEPIAZZA AND REED CONSTRUCTION,3031 E STREET,SACRAMENTO,CA,depiazza and reed construction 3031 e street sacramento ca 95816,3,0521700,Construction Employee Dies in Fall,0.03625450261256636,42.666666666666664,0.19241936823420647
49,DEPIAZZA AND REED CONSTRUCTION,3031 E STREET,SACRAMENTO,CA,depiazza and reed construction 3031 e street sacramento ca 95816,4,0215800,CONSTRUCTION EMPLOYEE KILLED IN FALL FROM ROOF,0.03570348505664445,40.993788819875775,0.1853972463134898
49,DEPIAZZA AND REED CONSTRUCTION,3031 E STREET,SACRAMENTO,CA,depiazza and reed construction 3031 e street sacramento ca 95816,5,0317000,CONSTRUCTION EMPLOYEE KILLED IN FALL THROUGH ROOF,0.03541630324157801,39.053254437869825,0.17746279969642612
50,SOLID HOME REPAIRS INC,7534 WESTOVER CT,FAIR OAKS,CA,solid home repairs inc 7534 westover ct fair oaks ca 95628,1,0950632,Employee injured while performing repairs on water line,0.0934401740391324,35.028248587570616,0.1961770987737619
50,SOLID HOME REPAIRS INC,7534 WESTOVER CT,FAIR OAKS,CA,solid home repairs inc 7534 westover ct fair oaks ca 95628,2,0950612,Worker Is Injured after Falling from Ladder,0.0,38.57142857142857,0.15428571428571428
50,SOLID HOME REPAIRS INC,7534 WESTOVER CT,FAIR OAKS,CA,solid home repairs inc 7534 westover ct fair oaks ca 95628,3,0134000,Employee Is Injured in Fall from Golf Cart,0.0,34.78260869565217,0.1391304347826087
50,SOLID HOME REPAIRS INC,7534 WESTOVER CT,FAIR OAKS,CA,solid home repairs inc 7534 westover ct fair oaks ca 95628,4,0950622,Employee Injured in Fall from Watch Tower Ladder,0.0,39.62264150943396,0.15849056603773584
50,SOLID HOME REPAIRS INC,7534 WESTOVER CT,FAIR OAKS,CA,solid home repairs inc 7534 westover ct fair oaks ca 95628,5,0953220,Employee Is Burned When Apron Catches Fire,0.0,39.34426229508197,0.15737704918032788
51,DUTCH CONTRACTING INC,6930 26TH STREET,RIO LINDA,CA,dutch contracting inc 6930 26th street rio linda ca 95673,1,0418800,Employee Is Struck and Killed by Vehicle,0.0,34.246575342465746,0.13698630136986298
51,DUTCH CONTRACTING INC,6930 26TH STREET,RIO LINDA,CA,dutch contracting inc 6930 26th street rio linda ca 95673,2,0627100,EMPLOYEE KILLED WHEN TRENCH CAVES IN,0.0,34.246575342465746,0.13698630136986298
51,DUTCH CONTRACTING INC,6930 26TH STREET,RIO LINDA,CA,dutch contracting inc 6930 26th street rio linda ca 95673,3,0419700,Employee Is Killed When Aerial Lift Contacts Power Line,0.0,34.254143646408835,0.13701657458563535
51,DUTCH CONTRACTING INC,6930 26TH STREET,RIO LINDA,CA,dutch contracting inc 6930 26th street rio linda ca 95673,4,0953210,ELECTRIC SHOCK - CONTACT WITH OVERHEAD LINE THRU BULL FLOAT,0.0,34.254143646408835,0.13701657458563535
51,DUTCH CONTRACTING INC,6930 26TH STREET,RIO LINDA,CA,dutch contracting inc 6930 26th street rio linda ca 95673,5,0419700,ELECTRIC SHOCK - CONTACT WITH OVERHEAD LINE THRU TRUCK BED,0.0,34.254143646408835,0.13701657458563535
52,ACTION BUILDERS AND CONSTRUCTION INC,4920 HARROW DRIVE,ELK GROVE,CA,action builders and construction inc 4920 harrow drive elk grove ca 95758,1,1054115,Employee Is Injured When Hair Entangled in a Drive Shaft,0.09086324099611881,38.0,0.2065179445976713
52,ACTION BUILDERS AND CONSTRUCTION INC,4920 HARROW DRIVE,ELK GROVE,CA,action builders and construction inc 4920 harrow drive elk grove ca 95758,2,0950635,Employee's fingers amputated in chain drive,0.059476006624386284,38.04347826086956,0.18785951701811004
52,ACTION BUILDERS AND CONSTRUCTION INC,4920 HARROW DRIVE,ELK GROVE,CA,action builders and construction inc 4920 harrow drive elk grove ca 95758,3,1055310,Truck driver killed in head-on collision with suicidal drive,0.05885978585395462,38.144329896907216,0.18789319110000163
52,ACTION BUILDERS AND CONSTRUCTION INC,4920 HARROW DRIVE,ELK GROVE,CA,action builders and construction inc 4920 harrow drive elk grove ca 95758,4,1054118,Employee's arm fractured in chain and sprocket drive,0.05057089810194661,41.6243654822335,0.19684000079010197
52,ACTION BUILDERS AND CONSTRUCTION INC,4920 HARROW DRIVE,ELK GROVE,CA,action builders and construction inc 4920 harrow drive elk grove ca 95758,5,0950614,Employee injured after falling from house under construction,0.026462211541087733,44.72049689440994,0.1947593145022924
53,CALIFORNIA SOLAR PARTNERS INC,5236 WOODWELL COURT,ANTELOPE,CA,california solar partners inc 5236 woodwell court antelope ca 95843,1,0454510,Employee killed when run over by tractor,0.0,36.57142857142857,0.1462857142857143
53,CALIFORNIA SOLAR PARTNERS INC,5236 WOODWELL COURT,ANTELOPE,CA,california solar partners inc 5236 woodwell court antelope ca 95843,2,0420600,TWO KILLED AND ONE INJURED WHEN OVERCOME IN CONFINED SPACE,0.0,36.57142857142857,0.1462857142857143
53,CALIFORNIA SOLAR PARTNERS INC,5236 WOODWELL COURT,ANTELOPE,CA,california solar partners inc 5236 woodwell court antelope ca 95843,3,0626600,Employee killed when pinned by flipped over tractor,0.0,36.58536585365854,0.14634146341463414
53,CALIFORNIA SOLAR PARTNERS INC,5236 WOODWELL COURT,ANTELOPE,CA,california solar partners inc 5236 woodwell court antelope ca 95843,4,0950643,Painter blinded in one eye and breaks wrist in fall,0.0,36.58536585365854,0.14634146341463414
53,CALIFORNIA SOLAR PARTNERS INC,5236 WOODWELL COURT,ANTELOPE,CA,california solar partners inc 5236 woodwell court antelope ca 95843,5,0950643,Employee injured when walking into a forklift,0.0,36.58536585365854,0.14634146341463414
54,RUAN CONSTRUCTION,P O BOX 221090,SACRAMENTO,CA,ruan construction p o box 221090 sacramento ca 95822,1,0950632,Employee's Back Is Sprained While Lifting Box,0.10747708703346322,35.65891472868218,0.20712191113480663
54,RUAN CONSTRUCTION,P O BOX 221090,SACRAMENTO,CA,ruan construction p o box 221090 sacramento ca 95822,2,0950621,Employee Injures Forearm When Box Bends,0.10009233236700464,38.16793893129771,0.21272715514539364
54,RUAN CONSTRUCTION,P O BOX 221090,SACRAMENTO,CA,ruan construction p o box 221090 sacramento ca 95822,3,0552652,Employee killed by falling dump truck box,0.0887890018680069,38.095238095238095,0.20565435350175654
54,RUAN CONSTRUCTION,P O BOX 221090,SACRAMENTO,CA,ruan construction p o box 221090 sacramento ca 95822,4,0950633,Employee injured when struck by metal transfer box,0.0887836786966957,34.14634146341463,0.18985557307167594
54,RUAN CONSTRUCTION,P O BOX 221090,SACRAMENTO,CA,ruan construction p o box 221090 sacramento ca 95822,5,0950624,Employee Injures Right Thumb in Box Forming Machine,0.0865914691886594,33.613445378151255,0.18640866302580064
55,MAITLAND DAN CONSTRUCTION,9059 PLAZA PARK DRIVE,ELK GROVE,CA,maitland dan construction 9059 plaza park drive elk grove ca 95624,1,0418200,Employee Drowns at Amusement Park,0.10311201635345263,39.743589743589745,0.22084156878643058
55,MAITLAND DAN CONSTRUCTION,9059 PLAZA PARK DRIVE,ELK GROVE,CA,maitland dan construction 9059 plaza park drive elk grove ca 95624,2,0830100,Park ranger drowns when kayak capsizes,0.09893503594050795,39.735099337748345,0.2183014189152982
55,MAITLAND DAN CONSTRUCTION,9059 PLAZA PARK DRIVE,ELK GROVE,CA,maitland dan construction 9059 plaza park drive elk grove ca 95624,3,0950614,Park Ranger Is Injured When Cart Rolls Over,0.08565599064139655,38.78787878787879,0.20654510953635308
55,MAITLAND DAN CONSTRUCTION,9059 PLAZA PARK DRIVE,ELK GROVE,CA,maitland dan construction 9059 plaza park drive elk grove ca 95624,4,0950635,Employee's fingers amputated in chain drive,0.06224061956072683,37.28813559322034,0.18649691410931746
55,MAITLAND DAN CONSTRUCTION,9059 PLAZA PARK DRIVE,ELK GROVE,CA,maitland dan construction 9059 plaza park drive elk grove ca 95624,5,0950615,Animal Handler at Wild Animal Park Is Gored by Cape Buffalo,0.062225334963114644,36.61971830985915,0.1838140742173054
56,APOSTLE PAVERS AND LANDSCAPE,42 THATCHER CIR,SACRAMENTO,CA,apostle pavers and landscape 42 thatcher cir sacramento ca 95823,1,0453710,Employee injured when he falls from elevated walkway,0.0,36.36363636363637,0.14545454545454548
56,APOSTLE PAVERS AND LANDSCAPE,42 THATCHER CIR,SACRAMENTO,CA,apostle pavers and landscape 42 thatcher cir sacramento ca 95823,2,0830100,EMPLOYEE STRUCK AND KILLED BY A FALLING TREE,0.0,36.36363636363637,0.14545454545454548
56,APOSTLE PAVERS AND LANDSCAPE,42 THATCHER CIR,SACRAMENTO,CA,apostle pavers and landscape 42 thatcher cir sacramento ca 95823,3,0521700,Employee falls into pond and drowns,0.0,36.36363636363637,0.14545454545454548
56,APOSTLE PAVERS AND LANDSCAPE,42 THATCHER CIR,SACRAMENTO,CA,apostle pavers and landscape 42 thatcher cir sacramento ca 95823,4,0112000,Employee crushed and killed when forklift overturns,0.0,36.36363636363637,0.14545454545454548
56,APOSTLE PAVERS AND LANDSCAPE,42 THATCHER CIR,SACRAMENTO,CA,apostle pavers and landscape 42 thatcher cir sacramento ca 95823,5,0551800,EMPLOYEE DIED AT WORK FROM NATURAL CAUSES,0.0,36.36363636363637,0.14545454545454548
57,C G A'S PAINTING A PARTNERSHIP,9321 ORANGEVALE AVENUE,ORANGEVALE,CA,c g a's painting a partnership 9321 orangevale avenue orangevale ca 95662,1,0950621,Employee's fingertips severed in painting machine,0.0774358483664795,34.78260869565217,0.18559194380249638
57,C G A'S PAINTING A PARTNERSHIP,9321 ORANGEVALE AVENUE,ORANGEVALE,CA,c g a's painting a partnership 9321 orangevale avenue orangevale ca 95662,2,0950612,Employee Is Injured in Fall from Ladder While Painting,0.06859600423148642,41.61073825503356,0.20760055555902607
57,C G A'S PAINTING A PARTNERSHIP,9321 ORANGEVALE AVENUE,ORANGEVALE,CA,c g a's painting a partnership 9321 orangevale avenue orangevale ca 95662,3,1054111,Employee injured in fall from scaffold while painting,0.0663571532118607,35.75418994413408,0.18283105170365277
57,C G A'S PAINTING A PARTNERSHIP,9321 ORANGEVALE AVENUE,ORANGEVALE,CA,c g a's painting a partnership 9321 orangevale avenue orangevale ca 95662,4,0950641,"Employee Is Found Unconscious, Later Dies, Not Job Related",0.060891167114168754,36.58536585365854,0.1828761636831354
57,C G A'S PAINTING A PARTNERSHIP,9321 ORANGEVALE AVENUE,ORANGEVALE,CA,c g a's painting a partnership 9321 orangevale avenue orangevale ca 95662,5,0830600,Employee is killed in fall from ladder while painting,0.05777958872587279,37.569060773480665,0.18494399632944636
58,CITY WIDE PROPERTY SERVICES INC,3045 GOLD CANAL DRIVE,RANCHO CORDOVA,CA,city wide property services inc 3045 gold canal drive rancho cordova ca 95670,1,0418800,Employee drowns in canal after driving too close to its edge,0.1313979971342676,38.35616438356164,0.23226345581480715
58,CITY WIDE PROPERTY SERVICES INC,3045 GOLD CANAL DRIVE,RANCHO CORDOVA,CA,city wide property services inc 3045 gold canal drive rancho cordova ca 95670,2,0418800,"EMPLOYEE DROWNED IN CANAL AFTER ""CITRUS PICKER"" OVERTURNED",0.1250547652995307,38.423645320197046,0.2287274404605066
58,CITY WIDE PROPERTY SERVICES INC,3045 GOLD CANAL DRIVE,RANCHO CORDOVA,CA,city wide property services inc 3045 gold canal drive rancho cordova ca 95670,3,0552651,No Employee Injuries Property Damage Only,0.1024033506487332,44.30379746835443,0.23865720026265766
58,CITY WIDE PROPERTY SERVICES INC,3045 GOLD CANAL DRIVE,RANCHO CORDOVA,CA,city wide property services inc 3045 gold canal drive rancho cordova ca 95670,4,0552651,Front-end loader causes property damage,0.10131225993503248,43.28358208955224,0.23392168431922844
58,CITY WIDE PROPERTY SERVICES INC,3045 GOLD CANAL DRIVE,RANCHO CORDOVA,CA,city wide property services inc 3045 gold canal drive rancho cordova ca 95670,5,0552651,PROPERTY DAMAGED WHEN STAVE HITS SCAFFOLD,0.10041738001576221,38.94736842105263,0.21603990169366785
59,TIMBERWORKS PLUMBING,7031 ROSEVILLE RD STE #A,SACRAMENTO,CA,timberworks plumbing 7031 roseville rd ste #a sacramento ca 95842,1,0253420,Employee's Unwitnessed Death Is Determined Not Work-Related,0.10550041405202086,35.64356435643565,0.2058745058569551
59,TIMBERWORKS PLUMBING,7031 ROSEVILLE RD STE #A,SACRAMENTO,CA,timberworks plumbing 7031 roseville rd ste #a sacramento ca 95842,2,0950631,Employee's Arm Struck by Machine Blade,0.08354305733926466,39.76608187134503,0.20919016188893894
59,TIMBERWORKS PLUMBING,7031 ROSEVILLE RD STE #A,SACRAMENTO,CA,timberworks plumbing 7031 roseville rd ste #a sacramento ca 95842,3,0950631,Employee shot to death by store robber,0.0,39.34426229508197,0.15737704918032788
59,TIMBERWORKS PLUMBING,7031 ROSEVILLE RD STE #A,SACRAMENTO,CA,timberworks plumbing 7031 roseville rd ste #a sacramento ca 95842,4,0111500,Roofer Injured in Fall From Ladder,0.0,35.13513513513513,0.14054054054054052
59,TIMBERWORKS PLUMBING,7031 ROSEVILLE RD STE #A,SACRAMENTO,CA,timberworks plumbing 7031 roseville rd ste #a sacramento ca 95842,5,0950633,Iron Worker Is Killed by Falling Beam,0.0,40.42553191489362,0.16170212765957448
60,SIGNS NOW,1821 J STREET,SACRAMENTO,CA,signs now 1821 j street sacramento ca 95811,1,0950613,Employee Falls from Street Sweeper While Cleaning Runway,0.1593467927952605,31.506849315068493,0.2216354729374303
60,SIGNS NOW,1821 J STREET,SACRAMENTO,CA,signs now 1821 j street sacramento ca 95811,2,0751910,Employee's Finger Is Amputated While Working with Band Saw,0.0,30.158730158730165,0.12063492063492065
60,SIGNS NOW,1821 J STREET,SACRAMENTO,CA,signs now 1821 j street sacramento ca 95811,3,0950633,Employee Is Struck and Injured by Golf Cart,0.0,35.77235772357723,0.14308943089430892
60,SIGNS NOW,1821 J STREET,SACRAMENTO,CA,signs now 1821 j street sacramento ca 95811,4,0626300,Employee Is Killed When Struck by Jib Crane,0.0,35.71428571428571,0.14285714285714285
60,SIGNS NOW,1821 J STREET,SACRAMENTO,CA,signs now 1821 j street sacramento ca 95811,5,0316700,BUILDING COLLAPSE,0.0,30.107526881720432,0.12043010752688173
61,CAL-WORKS CONSTRUCTION INC,7456 REESE ROAD,SACRAMENTO,CA,cal-works construction inc 7456 reese road sacramento ca 95828,1,0522500,Employee struck and killed by train,0.10555598649310677,37.17948717948718,0.21205154061381276
61,CAL-WORKS CONSTRUCTION INC,7456 REESE ROAD,SACRAMENTO,CA,cal-works construction inc 7456 reese road sacramento ca 95828,2,0453710,Employee is killed when struck by a truck,0.10044691348119376,37.362637362637365,0.2097186975392657
61,CAL-WORKS CONSTRUCTION INC,7456 REESE ROAD,SACRAMENTO,CA,cal-works construction inc 7456 reese road sacramento ca 95828,3,0453710,Employee Is Killed When Struck by Excavator Bucket,0.09705927843893802,37.77777777777778,0.20934667817447392
61,CAL-WORKS CONSTRUCTION INC,7456 REESE ROAD,SACRAMENTO,CA,cal-works construction inc 7456 reese road sacramento ca 95828,4,0418800,EMPLOYEE STRUCK BY AUTOMOBILE WHILE CROSSING ROAD AT NIGHT,0.0953883994839532,40.20618556701031,0.21805778195841316
61,CAL-WORKS CONSTRUCTION INC,7456 REESE ROAD,SACRAMENTO,CA,cal-works construction inc 7456 reese road sacramento ca 95828,5,0950621,Employee Is Killed in Fall from Road Grader,0.09309916592959494,38.92617449664429,0.21156419754433414
62,HONEST AND FAIR HEATING AND AIR,5979 BROOKTREE DR,CITRUS HEIGHTS,CA,honest and fair heating and air 5979 brooktree dr citrus heights ca 95621,1,0950633,Employee injured in fall from citrus tree,0.09653870545430175,39.743589743589745,0.21689758224694006
62,HONEST AND FAIR HEATING AND AIR,5979 BROOKTREE DR,CITRUS HEIGHTS,CA,honest and fair heating and air 5979 brooktree dr citrus heights ca 95621,2,0935000,Employee fatally burned by hot air,0.08216255930768972,39.02439024390244,0.20539509656022362
62,HONEST AND FAIR HEATING AND AIR,5979 BROOKTREE DR,CITRUS HEIGHTS,CA,honest and fair heating and air 5979 brooktree dr citrus heights ca 95621,3,0950642,Employee injured when compressed air injected into arm,0.060779293929022954,38.095238095238095,0.18884852873836616
62,HONEST AND FAIR HEATING AND AIR,5979 BROOKTREE DR,CITRUS HEIGHTS,CA,honest and fair heating and air 5979 brooktree dr citrus heights ca 95621,4,0950634,Employee fractures hip in fall over air hose,0.05323215865146739,37.93103448275862,0.1836634331219149
62,HONEST AND FAIR HEATING AND AIR,5979 BROOKTREE DR,CITRUS HEIGHTS,CA,honest and fair heating and air 5979 brooktree dr citrus heights ca 95621,5,0452110,Toxins released into atmosphere; no injuries occurred,0.049211728482869546,37.142857142857146,0.1780984656611503
63,CARTER'S CUSTOM CABINETRY INC,24 BLUE SKY COURT SUITE B,SACRAMENTO,CA,carter's custom cabinetry inc 24 blue sky court suite b sacramento ca 95828,1,0653510,STRUCK BY SWINGING DRILL COLLAR,0.0,36.57142857142857,0.1462857142857143
63,CARTER'S CUSTOM CABINETRY INC,24 BLUE SKY COURT SUITE B,SACRAMENTO,CA,carter's custom cabinetry inc 24 blue sky court suite b sacramento ca 95828,2,0523400,STRUCK BY MOLTEN METAL FROM A CASTING DIE,0.0,36.58536585365854,0.14634146341463414
63,CARTER'S CUSTOM CABINETRY INC,24 BLUE SKY COURT SUITE B,SACRAMENTO,CA,carter's custom cabinetry inc 24 blue sky court suite b sacramento ca 95828,3,0134000,Employee's knee fractured in fall from mezzanine,0.0,36.58536585365854,0.14634146341463414
63,CARTER'S CUSTOM CABINETRY INC,24 BLUE SKY COURT SUITE B,SACRAMENTO,CA,carter's custom cabinetry inc 24 blue sky court suite b sacramento ca 95828,4,0453710,ELECTRIC SHOCK - CONTACT WITH OVERHEAD LINE THRU CRANE BOOM,0.0,36.59574468085106,0.14638297872340425
63,CARTER'S CUSTOM CABINETRY INC,24 BLUE SKY COURT SUITE B,SACRAMENTO,CA,carter's custom cabinetry inc 24 blue sky court suite b sacramento ca 95828,5,0950635,Employee Fractures Elbow When Caught on Mixer Shaft,0.0,36.60130718954248,0.14640522875816994
64,D & T FIBERGLASS INC,8900 OSAGE AVE,SACRAMENTO,CA,d & t fiberglass inc 8900 osage ave sacramento ca 95828,1,0626300,Employee killed in fall through fiberglass panel skylight,0.14326494311844265,34.736842105263165,0.22490633429211826
64,D & T FIBERGLASS INC,8900 OSAGE AVE,SACRAMENTO,CA,d & t fiberglass inc 8900 osage ave sacramento ca 95828,2,0950621,Employee's fingers amputated in saw,0.0,32.467532467532465,0.12987012987012989
64,D & T FIBERGLASS INC,8900 OSAGE AVE,SACRAMENTO,CA,d & t fiberglass inc 8900 osage ave sacramento ca 95828,3,0950615,Two fingers crushed by steel pipes,0.0,36.87943262411348,0.14751773049645392
64,D & T FIBERGLASS INC,8900 OSAGE AVE,SACRAMENTO,CA,d & t fiberglass inc 8900 osage ave sacramento ca 95828,4,0950644,Two Employees Are Injured after Falling from Scaffold,0.0,36.8421052631579,0.1473684210526316
64,D & T FIBERGLASS INC,8900 OSAGE AVE,SACRAMENTO,CA,d & t fiberglass inc 8900 osage ave sacramento ca 95828,5,0352420,EMPLOYEE'S TOES AMPUTATED BETWEEN MAGNET AND SPREADER BAR,0.0,32.40223463687151,0.12960893854748606
65,FOCUS FLOORING INC,3800 64TH AVENUE,SACRAMENTO,CA,focus flooring inc 3800 64th avenue sacramento ca 95820,1,0950636,Employee Is Killed in Fall from Aerial Lift,0.0,32.83582089552239,0.13134328358208955
65,FOCUS FLOORING INC,3800 64TH AVENUE,SACRAMENTO,CA,focus flooring inc 3800 64th avenue sacramento ca 95820,2,0950622,EMPLOYEE FELL FROM MOVING REFUSE TRUCK,0.0,32.83582089552239,0.13134328358208955
65,FOCUS FLOORING INC,3800 64TH AVENUE,SACRAMENTO,CA,focus flooring inc 3800 64th avenue sacramento ca 95820,3,0419700,Employee Drowns After Falling Into Water,0.0,32.83582089552239,0.13134328358208955
65,FOCUS FLOORING INC,3800 64TH AVENUE,SACRAMENTO,CA,focus flooring inc 3800 64th avenue sacramento ca 95820,4,0950613,Employee Shoots Own Leg with Pneumatic Nail Gun,0.0,32.83582089552239,0.13134328358208955
65,FOCUS FLOORING INC,3800 64TH AVENUE,SACRAMENTO,CA,focus flooring inc 3800 64th avenue sacramento ca 95820,5,0454510,Plasterers injured by ceiling collapse,0.0,32.83582089552239,0.13134328358208955
66,ASCEND PAINTING,7709 GUENIVERE WAY,CITRUS HEIGHTS,CA,ascend painting 7709 guenivere way citrus heights ca 95610,1,1055350,Employee Collapses and Dies on Way Out of Shift,0.13154632703914457,38.095238095238095,0.23130874860443912
66,ASCEND PAINTING,7709 GUENIVERE WAY,CITRUS HEIGHTS,CA,ascend painting 7709 guenivere way citrus heights ca 95610,2,0950633,Employee injured in fall from citrus tree,0.10927715373859005,34.48275862068965,0.20349732672591264
66,ASCEND PAINTING,7709 GUENIVERE WAY,CITRUS HEIGHTS,CA,ascend painting 7709 guenivere way citrus heights ca 95610,3,0950621,Employee's fingertips severed in painting machine,0.08549043217814901,36.94267515923567,0.1990649599438321
66,ASCEND PAINTING,7709 GUENIVERE WAY,CITRUS HEIGHTS,CA,ascend painting 7709 guenivere way citrus heights ca 95610,4,0950635,Employee falls when unsecured guardrail gives way,0.07912527668486047,37.76223776223776,0.19852411705986733
66,ASCEND PAINTING,7709 GUENIVERE WAY,CITRUS HEIGHTS,CA,ascend painting 7709 guenivere way citrus heights ca 95610,5,0950612,Employee Is Injured in Fall from Ladder While Painting,0.07573110091969311,38.62068965517241,0.19992141917250553
67,EGGERT STEVEN LEE,1610 R ST STE 250,SACRAMENTO,CA,eggert steven lee 1610 r st ste 250 sacramento ca 95811,1,0950411,Employee crushed between a forklift and a wagon,0.0,33.33333333333333,0.1333333333333333
67,EGGERT STEVEN LEE,1610 R ST STE 250,SACRAMENTO,CA,eggert steven lee 1610 r st ste 250 sacramento ca 95811,2,0950662,Employee struck by I-beam,0.0,33.33333333333333,0.1333333333333333
